Season,TeamID,Elo
1985,1152,1542.6617317610496
1985,1423,1440.367136871487
1985,1347,1516.900762124666
1985,1429,1529.388554860575
1985,1428,1489.74587012751
1985,1437,1578.2670047908332
1985,1436,1402.6093369930925
1985,1172,1426.5538567345804
1985,1439,1566.1553318547587
1985,1330,1566.7436478767627
1985,1443,1485.4242648772852
1985,1121,1417.5327856011504
1985,1455,1548.3620118615574
1985,1249,1576.0358775823104
1985,1241,1490.121699625589
1985,1440,1473.6753643275865
1985,1314,1615.0652459367618
1985,1200,1561.5016670582602
1985,1323,1589.7191487786565
1985,1264,1423.8379430454777
1985,1458,1490.0027021805859
1985,1104,1581.208184683332
1985,1160,1447.9342250141954
1985,1414,1460.5236750242902
1985,1181,1603.6155873390514
1985,1387,1468.1381135699569
1985,1183,1554.4898265833026
1985,1247,1522.2032096875946
1985,1284,1448.941181824978
1985,1402,1397.1509012256179
1985,1276,1671.5096466279006
1985,1178,1530.8622473091928
1985,1364,1456.94253602992
1985,1338,1533.2710180396464
1985,1290,1492.91134375476
1985,1376,1482.0307187321648
1985,1378,1526.7797762224375
1985,1202,1381.3083174111446
1985,1396,1642.6196416086095
1985,1180,1438.6853361232597
1985,1398,1411.5665393429917
1985,1399,1549.4853315343078
1985,1155,1518.8718123163544
1985,1258,1440.4353557232034
1985,1448,1507.4151367547763
1985,1464,1540.1897903937893
1985,1124,1430.8677800261285
1985,1341,1389.957901537678
1985,1130,1554.061257683743
1985,1254,1485.0561529159925
1985,1204,1594.4250104202702
1985,1151,1574.5919711866293
1985,1233,1635.6741699009483
1985,1220,1461.5212200006629
1985,1246,1537.7233536532615
1985,1405,1511.620935514581
1985,1280,1476.8085630552218
1985,1238,1449.2898203900916
1985,1308,1387.5982487279982
1985,1431,1563.1019473814767
1985,1253,1356.1850073656872
1985,1363,1515.8517192122908
1985,1348,1388.8746215851024
1985,1373,1573.5435205171607
1985,1379,1398.981637940729
1985,1270,1542.1520189369376
1985,1409,1587.6700281771307
1985,1331,1504.4702735077728
1985,1444,1445.6673354124202
1985,1434,1389.7190316464935
1985,1451,1539.0853254098097
1985,1139,1557.8354545428729
1985,1442,1482.773696414039
1985,1154,1535.3746947429045
1985,1456,1521.1622135212801
1985,1229,1581.5301963860118
1985,1227,1481.1780833658693
1985,1259,1491.012156039528
1985,1406,1393.8378558309173
1985,1261,1574.0497196381643
1985,1272,1664.9011119201139
1985,1117,1481.675426323188
1985,1273,1579.8707335627894
1985,1163,1499.3259213029858
1985,1318,1590.3546449378343
1985,1360,1491.7190616345783
1985,1393,1589.0071961476688
1985,1419,1519.8699994468702
1985,1418,1509.1885792393655
1985,1281,1530.4902576179368
1985,1161,1530.1152546485532
1985,1109,1341.115414955315
1985,1309,1439.3879036262827
1985,1298,1631.8897872787695
1985,1321,1388.0238572402097
1985,1285,1564.8104756881241
1985,1271,1347.8086984331815
1985,1353,1496.535700072532
1985,1351,1465.2180317071802
1985,1359,1518.8287304153155
1985,1267,1554.0305751210476
1985,1361,1594.0437814929924
1985,1386,1565.6884025645677
1985,1400,1497.1711261285132
1985,1322,1335.345959159284
1985,1433,1647.864348367829
1985,1187,1369.248493110172
1985,1245,1529.7536847596925
1985,1111,1469.6061223434203
1985,1150,1376.0045149288367
1985,1119,1525.3440502633675
1985,1141,1413.5692251055339
1985,1221,1440.3390135955342
1985,1122,1414.8731682390976
1985,1185,1506.898950509888
1985,1199,1476.0068413075485
1985,1201,1579.4992522717778
1985,1212,1398.0970343284205
1985,1197,1451.5334245005934
1985,1140,1490.7832240841692
1985,1292,1510.439920186982
1985,1162,1501.3458809048366
1985,1319,1513.5736834821273
1985,1239,1493.927381352663
1985,1320,1433.557647850123
1985,1371,1421.1260661586598
1985,1349,1441.4930449206006
1985,1222,1494.5149844201321
1985,1382,1474.496927368202
1985,1383,1362.9652574788076
1985,1385,1672.6990896943662
1985,1390,1418.775285924632
1985,1425,1570.2160077071437
1985,1435,1444.4258804214855
1985,1463,1488.6078854375266
1985,1441,1464.3777992776318
1985,1449,1599.155729137725
1985,1123,1485.7976141318754
1985,1103,1454.5013737425913
1985,1129,1486.409623857062
1985,1209,1332.23953084913
1985,1156,1564.3904691744663
1985,1336,1392.9655202327958
1985,1174,1471.7506588195104
1985,1343,1474.832216061027
1985,1232,1482.1004135161224
1985,1203,1482.2319617994765
1985,1110,1422.4994751917295
1985,1335,1508.2110007332944
1985,1283,1509.8849863150351
1985,1235,1536.0021507588351
1985,1166,1513.5065858175658
1985,1311,1544.7791604501392
1985,1256,1670.7203218589723
1985,1147,1384.178104354638
1985,1250,1456.355446715431
1985,1266,1555.1401818656002
1985,1452,1576.6030819371
1985,1269,1484.0606016889385
1985,1208,1590.865258039677
1985,1310,1507.5105340275545
1985,1329,1465.8825354596577
1985,1333,1583.8507564192048
1985,1345,1576.0653764087083
1985,1263,1452.400639631936
1985,1352,1409.3629314244272
1985,1380,1553.867918465147
1985,1446,1443.280677951143
1985,1427,1531.153536510772
1985,1113,1466.4685863223665
1985,1408,1508.1511203723758
1985,1410,1425.3504685863277
1985,1350,1572.9345602648345
1985,1450,1470.3667139770826
1985,1462,1514.5760925166526
1985,1131,1516.5391817795032
1985,1190,1429.8393600151035
1985,1168,1532.8063367343402
1985,1179,1452.2600430784348
1985,1304,1494.497998129023
1985,1224,1541.6464425549214
1985,1356,1485.319937706193
1985,1426,1449.306152373983
1985,1215,1440.2849788403048
1985,1132,1458.9575467832822
1985,1217,1501.3261350098098
1985,1389,1503.8410864909124
1985,1395,1518.3674759641374
1985,1461,1472.2718886495704
1985,1279,1435.75579113951
1985,1275,1567.6569148329902
1985,1293,1534.4329523586207
1985,1191,1454.8165524876667
1985,1299,1560.8058343908258
1985,1401,1566.819976727124
1985,1175,1464.8709883456634
1985,1327,1383.6808296934325
1985,1207,1680.7339445634661
1985,1108,1601.643659029193
1985,1182,1441.2151060421002
1986,1228,1640.8380267913647
1986,1328,1649.732760913282
1986,1106,1427.853624165668
1986,1354,1393.209299505215
1986,1112,1631.0856495175021
1986,1223,1482.2731572040373
1986,1165,1505.273534719324
1986,1432,1457.6856849148453
1986,1192,1585.798973950528
1986,1447,1476.3929677511098
1986,1218,1310.8308858716694
1986,1337,1676.7366149506565
1986,1226,1483.1761083955198
1986,1242,1752.8606201926364
1986,1268,1592.252520652263
1986,1260,1548.6943445391437
1986,1133,1712.7116511641875
1986,1305,1507.3622150930964
1986,1424,1735.4892703210767
1986,1307,1511.8754372138608
1986,1288,1362.0612706264792
1986,1344,1495.2718797272898
1986,1438,1594.260322239981
1986,1374,1566.248266072751
1986,1411,1422.3741099516524
1986,1412,1607.5589604884826
1986,1397,1466.9868588993277
1986,1417,1533.3994088463617
1986,1225,1385.963209172765
1986,1116,1479.1392536898702
1986,1368,1473.1274988919827
1986,1120,1603.4329176053604
1986,1391,1399.2155958417607
1986,1135,1486.3047665432757
1986,1306,1398.7128172642547
1986,1143,1548.8139051380888
1986,1388,1405.4024285253138
1986,1153,1492.936565580857
1986,1184,1412.3204621534935
1986,1159,1249.23777079062
1986,1171,1394.7334091837754
1986,1216,1437.1404485952976
1986,1173,1567.8381686052344
1986,1134,1375.3757864536788
1986,1177,1561.777789792247
1986,1296,1489.5686964715862
1986,1193,1603.7773267667214
1986,1265,1564.9843400571126
1986,1196,1551.5231541678556
1986,1416,1350.790702245664
1986,1206,1571.5553028065888
1986,1137,1510.3474005988812
1986,1210,1701.077672038266
1986,1149,1531.3352341180514
1986,1211,1488.9640040499935
1986,1102,1362.766825308129
1986,1234,1576.2747493879863
1986,1114,1606.1044847537082
1986,1332,1466.5413379039232
1986,1243,1491.6450250038279
1986,1317,1394.893222190272
1986,1257,1661.493465246776
1986,1231,1632.0105591858332
1986,1277,1638.9868472159365
1986,1145,1592.8759544464417
1986,1278,1468.9283506948302
1986,1453,1311.1213034452387
1986,1286,1486.7577482152385
1986,1186,1521.0036371368863
1986,1301,1580.987216267694
1986,1144,1330.6711073281547
1986,1325,1638.1443657463205
1986,1384,1399.4917537946405
1986,1326,1543.2902291297155
1986,1248,1469.246954445346
1986,1287,1327.6453903706833
1986,1339,1435.5005945631403
1986,1334,1489.9101265919198
1986,1365,1489.3830109547182
1986,1375,1480.9454981808035
1986,1126,1357.8295222418951
1986,1403,1586.2109708476669
1986,1152,1611.9241427466295
1986,1423,1471.0487635714537
1986,1347,1449.1892626073543
1986,1429,1481.9164695745765
1986,1428,1568.4898157600026
1986,1437,1611.5304904873735
1986,1436,1370.8849080773557
1986,1172,1517.1457384154774
1986,1439,1615.235765577624
1986,1330,1633.3723196962765
1986,1443,1592.6724365082134
1986,1121,1384.7360022052887
1986,1455,1512.6366867861873
1986,1249,1565.5654441806769
1986,1241,1373.6219606392967
1986,1440,1406.283319941834
1986,1314,1695.0531555591726
1986,1200,1507.7690971533407
1986,1323,1675.8775598163634
1986,1264,1294.2630502157097
1986,1458,1459.0049548789586
1986,1104,1640.017863408504
1986,1160,1387.8915898783735
1986,1414,1523.4653584160833
1986,1181,1765.2693078214188
1986,1387,1520.3364802776955
1986,1183,1537.628782386269
1986,1247,1502.2086094239744
1986,1284,1391.9135834377053
1986,1402,1346.029065969154
1986,1276,1714.322923787687
1986,1178,1481.8295095206622
1986,1364,1453.8992401103428
1986,1338,1521.9419176975512
1986,1290,1578.3619364895687
1986,1376,1458.0410542442592
1986,1378,1503.6974044820847
1986,1202,1374.833923783086
1986,1396,1692.2072588705057
1986,1180,1531.973526903016
1986,1398,1461.5994843289159
1986,1399,1490.1907381571166
1986,1155,1518.0559409634434
1986,1258,1502.598630054877
1986,1448,1416.6248205167237
1986,1464,1472.0417961278345
1986,1124,1406.1330053377708
1986,1341,1324.0455529486055
1986,1130,1508.836695776191
1986,1254,1383.8904773399138
1986,1204,1502.9818183843356
1986,1151,1580.6794062145234
1986,1233,1548.1950471678258
1986,1220,1510.270271810348
1986,1246,1700.6105017169325
1986,1405,1476.0969094243276
1986,1280,1425.9704406260585
1986,1238,1457.5381634085222
1986,1308,1475.804480269105
1986,1431,1657.3793544480143
1986,1253,1341.4252664882272
1986,1363,1510.9724621605737
1986,1348,1362.167186988225
1986,1373,1599.2945374806625
1986,1379,1490.5283902108656
1986,1270,1567.402977296984
1986,1409,1624.0576829757142
1986,1331,1436.7276498477713
1986,1444,1423.247996600485
1986,1434,1354.8307290207922
1986,1451,1530.3505965148447
1986,1139,1423.816136610179
1986,1442,1439.0051752335035
1986,1154,1445.7299689666797
1986,1456,1434.3041715034262
1986,1229,1544.8225027338028
1986,1227,1460.7700134350812
1986,1259,1510.8775571161643
1986,1406,1361.9083644041564
1986,1261,1588.1543614442992
1986,1272,1698.4471674170816
1986,1117,1518.8329106390534
1986,1273,1516.0174742035595
1986,1163,1453.5981602521274
1986,1318,1683.4300853116545
1986,1360,1546.5321601615708
1986,1393,1685.323804697713
1986,1419,1583.857567499856
1986,1418,1506.761753589881
1986,1281,1567.512945818193
1986,1161,1442.0725295955913
1986,1109,1316.7081613963803
1986,1309,1488.486576430951
1986,1298,1715.1554693525638
1986,1321,1354.4137335807402
1986,1285,1570.8464433818488
1986,1271,1308.3884288188565
1986,1353,1403.3298064445112
1986,1351,1396.7750503754585
1986,1359,1497.019078964131
1986,1267,1555.0242985599361
1986,1361,1480.1254128285111
1986,1386,1677.1184512309771
1986,1400,1554.4099877205513
1986,1322,1431.9728229896587
1986,1433,1544.9270979501187
1986,1187,1390.489241953998
1986,1245,1468.5989838788876
1986,1111,1502.5306803172264
1986,1150,1353.6965816325678
1986,1119,1425.5091584344273
1986,1141,1418.3790095311379
1986,1221,1452.2298925122427
1986,1122,1450.6253844702806
1986,1185,1424.7714185263242
1986,1199,1455.818798970123
1986,1201,1519.5847230614913
1986,1212,1420.8271142370413
1986,1197,1411.5878768201696
1986,1140,1526.5563889722514
1986,1292,1570.1416529687517
1986,1162,1463.8792570330845
1986,1319,1538.7753422087671
1986,1239,1605.9974722543234
1986,1320,1371.2573830119075
1986,1371,1441.7646279356736
1986,1349,1365.1574123756611
1986,1222,1485.6818192428277
1986,1382,1484.7441963840988
1986,1383,1338.2953587955299
1986,1385,1748.963835274374
1986,1390,1445.8307671480343
1986,1425,1483.3391215990464
1986,1435,1462.8946015859694
1986,1463,1483.5681402075477
1986,1441,1465.0749397169682
1986,1449,1607.2679013240968
1986,1123,1580.7468642272147
1986,1103,1561.6060413216678
1986,1129,1454.9791627703032
1986,1209,1348.4965192421082
1986,1156,1671.6310627619794
1986,1336,1406.2712227468453
1986,1174,1415.9094373657997
1986,1343,1467.418394000814
1986,1232,1432.2511549801961
1986,1203,1456.5693748044528
1986,1110,1398.7210769571764
1986,1335,1526.5527202075314
1986,1283,1565.342974707201
1986,1235,1595.7203659916477
1986,1166,1473.515189491829
1986,1311,1461.6884761602294
1986,1256,1590.9240785708691
1986,1147,1428.472165332313
1986,1250,1426.4606470191884
1986,1266,1575.7335859387206
1986,1452,1617.235803405242
1986,1269,1414.6522736540626
1986,1208,1577.1264583848563
1986,1310,1508.380063890932
1986,1329,1504.9600258422552
1986,1333,1513.4618453843802
1986,1345,1617.7642676940209
1986,1263,1399.2040545443265
1986,1352,1388.8562728327656
1986,1380,1590.8911172776825
1986,1446,1415.147492741323
1986,1427,1356.4877187505858
1986,1113,1480.832294495364
1986,1408,1506.1133402792818
1986,1410,1525.258896794811
1986,1350,1646.9591755052272
1986,1450,1494.1553114502506
1986,1462,1648.212005750895
1986,1131,1594.8145621962797
1986,1190,1432.6396076993883
1986,1168,1512.2406972206777
1986,1179,1526.9222152237717
1986,1304,1564.3853707317755
1986,1224,1545.6983656649338
1986,1356,1405.0826099955436
1986,1426,1415.9177942240472
1986,1215,1457.2440379924337
1986,1132,1389.2892228990056
1986,1217,1374.283516199803
1986,1389,1522.827657439169
1986,1395,1579.932753331182
1986,1461,1548.0188971391053
1986,1279,1432.6362785836693
1986,1275,1644.9656487113302
1986,1293,1516.6733601134672
1986,1191,1392.3448808593255
1986,1299,1594.5504910392617
1986,1401,1593.8663450372587
1986,1175,1410.3769842291417
1986,1327,1412.7606222700745
1986,1207,1682.0456731837344
1986,1108,1580.6958333294206
1986,1182,1485.6078348770754
1986,1274,1469.9589833320667
1986,1362,1361.304743007229
1986,1164,1426.9003728106093
1987,1228,1691.399745785341
1987,1328,1655.0787453769776
1987,1106,1432.8039482173226
1987,1354,1421.0907134929225
1987,1112,1610.8010497304165
1987,1223,1511.8331683748938
1987,1165,1518.2397506398809
1987,1432,1406.8952754837671
1987,1192,1566.9251673403746
1987,1447,1471.073001226406
1987,1218,1309.9556973994818
1987,1337,1526.7702302967643
1987,1226,1489.0595477953802
1987,1242,1695.3015136698648
1987,1268,1489.9577868310573
1987,1260,1542.3406774978835
1987,1133,1629.1034658182425
1987,1305,1502.4358524072607
1987,1424,1813.6666564140212
1987,1307,1578.6444668898873
1987,1288,1345.451519434597
1987,1344,1613.1046735767327
1987,1438,1661.1385651254802
1987,1374,1535.2263509572463
1987,1411,1408.3290220281076
1987,1412,1619.650309548922
1987,1397,1495.4582651136727
1987,1417,1655.948804276822
1987,1225,1429.2901590213762
1987,1116,1529.6894512952224
1987,1368,1396.578603313644
1987,1120,1591.9728073570545
1987,1391,1502.2068925903363
1987,1135,1409.392467314137
1987,1306,1297.785378820682
1987,1143,1546.1229916709042
1987,1388,1452.052420870753
1987,1153,1460.3449081624995
1987,1184,1509.662615792052
1987,1159,1258.2061384393091
1987,1171,1449.7818377685119
1987,1216,1462.4178662993377
1987,1173,1517.6153503376045
1987,1134,1359.224001320432
1987,1177,1706.2077573281217
1987,1296,1395.9981721682973
1987,1193,1524.6558007137367
1987,1265,1596.4101583907789
1987,1196,1597.213358514338
1987,1416,1384.3398710903966
1987,1206,1527.653120640528
1987,1137,1582.764208793853
1987,1210,1647.3365709112181
1987,1149,1578.351472238044
1987,1211,1512.7078247513102
1987,1102,1391.5838228010066
1987,1234,1699.3351921319277
1987,1114,1606.894633554336
1987,1332,1508.1238970981385
1987,1243,1572.9481583612514
1987,1317,1403.30093904424
1987,1257,1615.4433810818439
1987,1231,1712.233322768156
1987,1277,1529.3959355530696
1987,1145,1549.7293503705475
1987,1278,1408.300683752671
1987,1453,1436.4475930636886
1987,1286,1567.2756034278125
1987,1186,1373.032430064778
1987,1301,1617.1303758071733
1987,1144,1438.9703558711956
1987,1325,1530.8446720640038
1987,1384,1379.4967064536609
1987,1326,1578.7356827685269
1987,1248,1501.4522931374258
1987,1287,1398.7133653920498
1987,1339,1443.8497041263254
1987,1334,1428.0677592611628
1987,1365,1513.2161251928414
1987,1375,1487.9539518417346
1987,1126,1356.1150290952999
1987,1403,1551.5008282875363
1987,1152,1487.1931014189545
1987,1423,1544.669729572698
1987,1347,1439.990861268451
1987,1429,1489.1473940069175
1987,1428,1534.7153947233314
1987,1437,1569.5414460388329
1987,1436,1302.8110775330624
1987,1172,1544.8825114742158
1987,1439,1520.116909893697
1987,1330,1446.72538182302
1987,1443,1652.6520601621419
1987,1121,1347.7758969336298
1987,1455,1596.847356461571
1987,1249,1516.3353451904347
1987,1241,1530.6171919239669
1987,1440,1386.1093777291792
1987,1314,1778.0181025426557
1987,1200,1480.9239250108765
1987,1323,1698.113895441574
1987,1264,1278.8388493581572
1987,1458,1465.3320020053575
1987,1104,1730.6701432069299
1987,1160,1414.6397412229398
1987,1414,1514.5200479204786
1987,1181,1702.6329954454511
1987,1387,1586.8108936734
1987,1183,1427.0169627624039
1987,1247,1543.4888859563534
1987,1284,1332.5839027376614
1987,1402,1385.9599929593169
1987,1276,1642.6166424027786
1987,1178,1386.1338865869452
1987,1364,1504.1160343896202
1987,1338,1654.6868592634623
1987,1290,1503.7245026631676
1987,1376,1493.4724137289984
1987,1378,1427.9058050947544
1987,1202,1468.9060720908712
1987,1396,1770.8020079031514
1987,1180,1506.084804934795
1987,1398,1496.1517620921431
1987,1399,1373.3911798848928
1987,1155,1644.3859832588444
1987,1258,1437.217356241495
1987,1448,1472.864322489164
1987,1464,1419.440851090833
1987,1124,1513.1693586797699
1987,1341,1307.8684548937883
1987,1130,1469.9514508835225
1987,1254,1394.9242248013034
1987,1204,1551.8984694659873
1987,1151,1605.8875765520313
1987,1233,1522.0913062049929
1987,1220,1412.3215043231592
1987,1246,1648.9722797008499
1987,1405,1409.588983302287
1987,1280,1364.4977397319506
1987,1238,1474.9364589401814
1987,1308,1490.7533256698762
1987,1431,1673.1295031686805
1987,1253,1398.8098600262263
1987,1363,1533.5891455104756
1987,1348,1509.6447197728935
1987,1373,1569.8423131537659
1987,1379,1527.4641982704786
1987,1270,1532.6051004600808
1987,1409,1641.3578220107065
1987,1331,1434.80883981007
1987,1444,1440.0939534719098
1987,1434,1368.2709471953872
1987,1451,1411.5706848662564
1987,1139,1423.655740182135
1987,1442,1402.3811658640163
1987,1154,1438.8292620618706
1987,1456,1345.4950988660516
1987,1229,1558.533721449521
1987,1227,1480.5477221384579
1987,1259,1478.815722557524
1987,1406,1395.7876664378289
1987,1261,1583.4745229374796
1987,1272,1708.9032365502626
1987,1117,1561.7328626445367
1987,1273,1433.5075766227783
1987,1163,1419.0958189946969
1987,1318,1704.578953652229
1987,1360,1637.4044977853432
1987,1393,1716.9455477020024
1987,1419,1509.8535047856133
1987,1418,1437.144712742513
1987,1281,1653.9350732004507
1987,1161,1445.2727883378159
1987,1109,1342.8015070660413
1987,1309,1651.1323548630082
1987,1298,1733.4765819040936
1987,1321,1355.3628350545798
1987,1285,1526.7399528341693
1987,1271,1225.5092092608973
1987,1353,1391.0060183762257
1987,1351,1414.4737344780156
1987,1359,1331.1133612644753
1987,1267,1653.369953528814
1987,1361,1339.6141176285796
1987,1386,1590.825486680134
1987,1400,1503.638349957413
1987,1322,1442.6126897480585
1987,1433,1522.5260686206582
1987,1187,1413.8545941800905
1987,1245,1540.4022047863714
1987,1111,1383.3222769082306
1987,1150,1458.6626461922417
1987,1119,1457.9630059579738
1987,1141,1580.7353660734334
1987,1221,1392.0416039763847
1987,1122,1547.1539268541296
1987,1185,1456.1625167808345
1987,1199,1529.3984520326958
1987,1201,1414.595477320833
1987,1212,1490.1608261866156
1987,1197,1419.4232844844944
1987,1140,1592.060146382054
1987,1292,1620.6750073672306
1987,1162,1440.5675597630632
1987,1319,1455.7001679154478
1987,1239,1589.3103086635017
1987,1320,1425.7799760093483
1987,1371,1487.139155928941
1987,1349,1341.1490514240932
1987,1222,1538.7927589639617
1987,1382,1340.4897240536743
1987,1383,1358.1595915362575
1987,1385,1687.7726438728987
1987,1390,1491.3517132894497
1987,1425,1425.23966171236
1987,1435,1501.5114904430238
1987,1463,1481.8931483328947
1987,1441,1397.642191945784
1987,1449,1582.1545145154937
1987,1123,1441.6292223845537
1987,1103,1575.8668761354968
1987,1129,1549.5075142853148
1987,1209,1361.471680526129
1987,1156,1668.1632498271622
1987,1336,1465.2336587010911
1987,1174,1385.624420711599
1987,1343,1529.0158937897058
1987,1232,1392.2050110450587
1987,1203,1407.148114749153
1987,1110,1432.5859144052692
1987,1335,1513.540671795077
1987,1283,1656.904627340733
1987,1235,1526.3072247701825
1987,1166,1422.8139712383033
1987,1311,1391.4784003857362
1987,1256,1645.9090204698264
1987,1147,1371.8870512113333
1987,1250,1451.3767998569265
1987,1266,1557.9443421563544
1987,1452,1662.8397585403634
1987,1269,1431.8254423772198
1987,1208,1579.9212703029707
1987,1310,1570.8105093750148
1987,1329,1453.3828413477895
1987,1333,1545.5211589704602
1987,1345,1711.2330672941835
1987,1263,1411.4153321182894
1987,1352,1406.9910007311503
1987,1380,1578.976895756608
1987,1446,1436.3606195559923
1987,1427,1406.8559552911897
1987,1113,1465.9462067301276
1987,1408,1504.5850052094613
1987,1410,1505.8318165002067
1987,1350,1564.613449476346
1987,1450,1446.5410319293528
1987,1462,1576.9992896940466
1987,1131,1586.7005458232684
1987,1190,1352.204456934947
1987,1168,1544.1117283346346
1987,1179,1507.8263675832895
1987,1304,1564.5426357932615
1987,1224,1634.3107162051992
1987,1356,1423.8844057196975
1987,1426,1364.6590950235325
1987,1215,1440.3627492294986
1987,1132,1487.469582258006
1987,1217,1358.7179705262163
1987,1389,1598.8105581092166
1987,1395,1660.2439161258135
1987,1461,1614.3572093291918
1987,1279,1492.743579113112
1987,1275,1537.5625601709758
1987,1293,1463.8125906368898
1987,1191,1479.4527039830002
1987,1299,1642.1087460047072
1987,1401,1565.5335139239755
1987,1175,1306.0119210288397
1987,1327,1434.570466702556
1987,1207,1732.944721410366
1987,1108,1410.174829831784
1987,1182,1457.0610552560925
1987,1274,1448.587964421352
1987,1362,1436.2634518482198
1987,1164,1379.320666099467
1987,1118,1381.0627842797492
1987,1420,1470.8868569453405
1987,1457,1387.490643390961
1987,1148,1401.489337206315
1987,1372,1581.6248652227907
1987,1157,1450.7699962647714
1987,1421,1497.5129280918948
1987,1358,1512.7971031363743
1988,1228,1687.738453897001
1988,1328,1755.5001120483414
1988,1106,1378.4186581432907
1988,1354,1433.4166480439067
1988,1112,1741.1896629479124
1988,1223,1398.237986839122
1988,1165,1557.143046686432
1988,1432,1430.1714566128253
1988,1192,1608.0459271221837
1988,1447,1360.6503223392601
1988,1218,1280.391864853577
1988,1337,1544.8816263021095
1988,1226,1487.1234530739048
1988,1242,1661.9805534276843
1988,1268,1573.9078108993237
1988,1260,1496.3276305637894
1988,1133,1707.7653606540366
1988,1305,1482.3007249547381
1988,1424,1750.31499262284
1988,1307,1562.2005571234365
1988,1288,1375.8439812571496
1988,1344,1513.7391480275533
1988,1438,1548.5152858663946
1988,1374,1662.3606255779519
1988,1411,1521.5753145022795
1988,1412,1550.0917089831469
1988,1397,1540.6354745309789
1988,1417,1591.713119241311
1988,1225,1502.564906118035
1988,1116,1604.5858693604278
1988,1368,1311.2635292166228
1988,1120,1610.5066357343796
1988,1391,1449.9651089252723
1988,1135,1345.4906101475872
1988,1306,1269.6506708107606
1988,1143,1436.8084769204638
1988,1388,1531.8682764370944
1988,1153,1446.5131960386354
1988,1184,1536.881265274817
1988,1159,1254.730687104826
1988,1171,1522.6992396245532
1988,1216,1466.5504970045142
1988,1173,1460.503358268547
1988,1134,1343.571578698165
1988,1177,1696.9916435012121
1988,1296,1370.2451002827734
1988,1193,1422.8362059475044
1988,1265,1589.2431703691818
1988,1196,1622.8151040722553
1988,1416,1356.5477693930043
1988,1206,1567.1064920956337
1988,1137,1532.2397855914978
1988,1210,1654.3854236114216
1988,1149,1532.0668630255173
1988,1211,1502.829017088987
1988,1102,1374.6980585128927
1988,1234,1681.1668586859662
1988,1114,1650.9658298108695
1988,1332,1522.9672668197534
1988,1243,1650.1935009375106
1988,1317,1520.11645227218
1988,1257,1674.3385640084073
1988,1231,1676.19864676427
1988,1277,1471.8459949832948
1988,1145,1425.1467270106978
1988,1278,1420.9721452380907
1988,1453,1522.1020420893356
1988,1286,1561.2454849233682
1988,1186,1305.606194749285
1988,1301,1679.8429619638487
1988,1144,1388.3223855866047
1988,1325,1528.1155349584333
1988,1384,1324.327377327363
1988,1326,1574.6727730080909
1988,1248,1546.968314979111
1988,1287,1321.7876464453695
1988,1339,1330.3258067957847
1988,1334,1318.157309601155
1988,1365,1559.8640711645369
1988,1375,1512.610038124097
1988,1126,1332.1048121802842
1988,1403,1449.2973580071969
1988,1152,1407.4074105839632
1988,1423,1522.8397893546685
1988,1347,1473.398795891457
